AgentID,Episode,Conversation_Length,Conversation_With_Like,People_Around_To_Talk,Action
16,3,0,0,1,3
16,3,1,0,1,4
16,3,2,0,1,2
16,3,0,0,0,2
16,3,0,0,1,3
16,3,1,1,1,4
16,3,2,1,1,4
16,3,3,1,1,4
16,3,4,1,1,4
16,3,5,1,1,1
16,3,0,1,1,3
16,3,1,1,1,4
16,3,2,1,1,4
16,3,3,1,1,4
16,3,4,1,1,4
16,3,5,1,1,1
16,3,0,1,1,3
16,3,1,1,1,4
16,3,2,1,1,4
16,3,3,1,1,4
16,3,4,1,1,4
16,3,5,1,1,1
16,3,0,1,0,1
16,3,0,1,1,3
16,3,1,1,1,4
16,3,2,1,1,4
16,3,3,1,1,4
16,3,4,1,1,4
16,3,5,1,1,1
16,3,0,1,1,3
16,3,1,1,1,4
16,3,2,1,1,4
16,3,3,1,1,4
16,3,4,1,1,4
16,3,5,1,1,1
16,3,0,1,1,3
16,3,1,1,1,4
16,3,2,1,1,4
16,3,3,1,1,4
16,3,4,1,1,4
16,3,5,1,1,1
16,3,0,1,0,1
16,3,0,1,0,1
16,3,0,1,1,3
16,3,1,0,1,4
16,3,2,0,1,2
16,3,0,0,1,3
16,3,1,0,1,4
16,3,2,0,1,2
16,3,0,0,1,3
16,3,1,0,1,4
16,3,2,0,1,2
16,3,0,0,1,3
16,3,1,0,1,4
16,3,2,0,1,2
16,3,0,0,1,3
16,3,1,0,1,4
16,3,2,0,1,2
16,3,0,0,1,3
16,3,1,1,1,4
16,3,2,1,1,4
16,3,3,1,1,4
16,3,4,1,1,4
16,3,5,1,1,1
16,3,0,1,0,1
16,3,0,1,0,1
16,3,0,1,0,1
16,3,0,1,0,1
16,3,0,1,1,3
16,3,1,1,1,4
16,3,2,1,1,4
16,3,3,1,1,4
16,3,4,1,1,4
16,3,5,1,1,1
16,3,0,1,1,3
16,3,1,1,1,4
16,3,2,1,1,4
16,4,0,0,1,3
16,4,1,0,1,4
16,4,2,0,1,2
16,4,0,0,0,2
16,4,0,0,1,3
16,4,1,1,1,4
16,4,2,1,1,4
16,4,3,1,1,4
16,4,4,1,1,4
16,4,5,1,1,1
16,4,0,1,1,3
16,4,1,1,1,4
16,4,2,1,1,4
16,4,3,1,1,4
16,4,4,1,1,4
16,4,5,1,1,1
16,4,0,1,1,3
16,4,1,1,1,4
16,4,2,1,1,4
16,4,3,1,1,4
16,4,4,1,1,4
16,4,5,1,1,1
16,4,0,1,1,3
16,4,1,1,1,4
16,4,2,1,1,4
16,4,3,1,1,4
16,4,4,1,1,4
16,4,5,1,1,1
16,4,0,1,1,3
16,4,1,0,1,4
16,4,2,0,1,2
16,4,0,0,1,3
16,4,1,0,1,4
16,4,2,0,1,2
16,4,0,0,1,3
16,4,1,0,1,4
16,4,2,0,1,2
16,4,0,0,1,3
16,4,1,1,1,4
16,4,2,1,1,4
16,4,3,1,1,4
16,4,4,1,1,4
16,4,5,1,1,1
16,4,0,1,1,3
16,4,1,1,1,4
16,4,2,1,1,4
16,4,3,1,1,4
16,4,4,1,1,4
16,4,5,1,1,1
16,4,0,1,0,1
16,4,0,1,1,3
16,4,1,0,1,4
16,4,2,0,1,2
16,4,0,0,0,2
16,4,0,0,1,3
16,4,1,1,1,4
16,4,2,1,1,4
16,4,3,1,1,4
16,4,4,1,1,4
16,4,5,1,1,1
16,4,0,1,1,3
16,4,1,1,1,4
16,4,2,1,1,4
16,4,3,1,1,4
16,4,4,1,1,4
16,4,5,1,1,1
16,4,0,1,1,3
16,4,1,1,1,4
16,4,2,1,1,4
16,4,3,1,1,4
16,4,4,1,1,4
16,4,5,1,1,1
16,4,0,1,0,1
16,4,0,1,1,3
16,4,1,1,1,4
16,4,2,1,1,4
16,4,3,1,1,4
16,4,4,1,1,4
16,4,5,1,1,1
16,4,0,1,1,3
16,4,1,1,1,4
16,4,2,1,1,4
16,4,3,1,1,4
16,4,4,1,1,4
16,4,5,1,1,1
16,4,0,1,0,1
16,4,0,1,1,3
16,4,1,0,1,4
16,4,2,0,1,2
16,4,0,0,1,3
16,4,1,0,1,4
16,4,2,0,1,2
16,4,0,0,1,3
16,4,1,1,1,4
16,4,2,1,1,4
16,4,3,1,1,4
16,4,4,1,1,4
16,4,5,1,1,1
16,4,0,1,1,3
16,4,1,1,1,4
16,5,0,0,0,2
16,5,0,0,0,2
16,5,0,0,0,2
16,5,0,0,1,3
16,5,1,1,1,4
16,5,2,1,1,4
16,5,3,1,1,4
16,5,4,1,1,4
16,5,5,1,1,1
16,5,0,1,0,1
16,5,0,1,0,1
16,5,0,1,1,3
16,5,1,0,1,4
16,5,2,0,1,2
16,5,0,0,1,3
16,5,1,0,1,4
16,5,2,0,1,2
16,5,0,0,1,3
16,5,1,0,1,4
16,5,2,0,1,2
16,5,0,0,1,3
16,5,1,0,1,4
16,5,2,0,1,2
16,5,0,0,1,3
16,5,1,0,1,4
16,5,2,0,1,2
16,5,0,0,1,3
16,5,1,1,1,4
16,5,2,1,1,4
16,5,3,1,1,4
16,5,4,1,1,4
16,5,5,1,1,1
16,5,0,1,1,3
16,5,1,1,1,4
16,5,2,1,1,4
16,5,3,1,1,4
16,5,4,1,1,4
16,5,5,1,1,1
16,5,0,1,0,1
16,5,0,1,1,3
16,5,1,1,1,4
16,5,2,1,1,4
16,5,3,1,1,4
16,5,4,1,1,4
16,5,5,1,1,1
16,5,0,1,1,3
16,5,1,1,1,4
16,5,2,1,1,4
16,5,3,1,1,4
16,5,4,1,1,4
16,5,5,1,1,1
16,5,0,1,0,1
16,5,0,1,0,1
16,5,0,1,1,3
16,5,1,0,1,4
16,5,2,0,1,2
16,5,0,0,1,3
16,5,1,1,1,4
16,5,2,1,1,4
16,5,3,1,1,4
16,5,4,1,1,4
16,5,5,1,1,1
16,5,0,1,1,3
16,5,1,0,1,4
16,5,2,0,1,2
16,5,0,0,0,2
16,5,0,0,1,3
16,5,1,1,1,4
16,5,2,1,1,4
16,5,3,1,1,4
16,5,4,1,1,4
16,5,5,1,1,1
16,5,0,1,1,3
16,5,1,1,1,4
16,5,2,1,1,4
16,5,3,1,1,4
16,5,4,1,1,4
16,5,5,1,1,1
16,5,0,1,1,3
16,5,1,0,1,4
16,5,2,0,1,2
16,5,0,0,1,3
16,5,1,0,1,4
16,5,2,0,1,2
16,5,0,0,1,3
16,5,1,0,1,4
16,5,2,0,1,2
16,5,0,0,0,2
16,5,0,0,0,2
16,5,0,0,1,3
16,5,1,1,1,4
16,5,2,1,1,4
16,5,3,1,1,4
16,5,4,1,1,4
16,5,5,1,1,1
16,5,0,1,1,3
16,5,1,1,1,4
16,5,2,1,1,4
16,5,3,1,1,4
16,5,4,1,1,4
16,6,0,0,1,3
16,6,1,1,1,4
16,6,2,1,1,4
16,6,3,1,1,4
16,6,4,1,1,4
16,6,5,1,1,1
16,6,0,1,0,1
16,6,0,1,1,3
16,6,1,1,1,4
16,6,2,1,1,4
16,6,3,1,1,4
16,6,4,1,1,4
16,6,5,1,1,1
16,6,0,1,1,3
16,6,1,1,1,4
16,6,2,1,1,4
16,6,3,1,1,4
16,6,4,1,1,4
16,6,5,1,1,1
16,6,0,1,1,3
16,6,1,0,1,4
16,6,2,0,1,2
16,6,0,0,1,3
16,6,1,1,1,4
16,6,2,1,1,4
16,6,3,1,1,4
16,6,4,1,1,4
16,6,5,1,1,1
16,6,0,1,1,3
16,6,1,1,1,4
16,6,2,1,1,4
16,6,3,1,1,4
16,6,4,1,1,4
16,6,5,1,1,1
16,6,0,1,1,3
16,6,1,0,1,4
16,6,2,0,1,2
16,6,0,0,1,3
16,6,1,0,1,4
16,6,2,0,1,2
16,6,0,0,0,2
16,6,0,0,1,3
16,6,1,1,1,4
16,6,2,1,1,4
16,6,3,1,1,4
16,6,4,1,1,4
16,6,5,1,1,1
16,6,0,1,0,1
16,6,0,1,0,1
16,6,0,1,1,3
16,6,1,0,1,4
16,6,2,0,1,2
16,6,0,0,1,3
16,6,1,0,1,4
16,6,2,0,1,2
16,6,0,0,1,3
16,6,1,1,1,4
16,6,2,1,1,4
16,6,3,1,1,4
16,6,4,1,1,4
16,6,5,1,1,1
16,6,0,1,1,3
16,6,1,1,1,4
16,6,2,1,1,4
16,6,3,1,1,4
16,6,4,1,1,4
16,6,5,1,1,1
16,6,0,1,1,3
16,6,1,1,1,4
16,6,2,1,1,4
16,6,3,1,1,4
16,6,4,1,1,4
16,6,5,1,1,1
16,6,0,1,1,3
16,6,1,1,1,4
16,6,2,1,1,4
16,6,3,1,1,4
16,6,4,1,1,4
16,6,5,1,1,1
16,6,0,1,1,3
16,6,1,1,1,4
16,6,2,1,1,4
16,6,3,1,1,4
16,6,4,1,1,4
16,6,5,1,1,1
16,6,0,1,1,3
16,6,1,1,1,4
16,6,2,1,1,4
16,6,3,1,1,4
16,6,4,1,1,4
16,6,5,1,1,1
16,6,0,1,0,1
16,6,0,1,0,1
16,6,0,1,1,3
16,6,1,0,1,4
16,6,2,0,1,2
16,6,0,0,1,3
16,6,1,1,1,4
16,6,2,1,1,4
16,6,3,1,1,4
16,7,0,0,1,3
16,7,1,1,1,4
16,7,2,1,1,4
16,7,3,1,1,4
16,7,4,1,1,4
16,7,5,1,1,1
16,7,0,1,1,3
16,7,1,0,1,4
16,7,2,0,1,2
16,7,0,0,0,2
16,7,0,0,1,3
16,7,1,0,1,4
16,7,2,0,1,2
16,7,0,0,0,2
16,7,0,0,1,3
16,7,1,1,1,4
16,7,2,1,1,4
16,7,3,1,1,4
16,7,4,1,1,4
16,7,5,1,1,1
16,7,0,1,1,3
16,7,1,0,1,4
16,7,2,0,1,2
16,7,0,0,1,3
16,7,1,0,1,4
16,7,2,0,1,2
16,7,0,0,1,3
16,7,1,1,1,4
16,7,2,1,1,4
16,7,3,1,1,4
16,7,4,1,1,4
16,7,5,1,1,1
16,7,0,1,1,3
16,7,1,0,1,4
16,7,2,0,1,2
16,7,0,0,1,3
16,7,1,0,1,4
16,7,2,0,1,2
16,7,0,0,0,2
16,7,0,0,1,3
16,7,1,0,1,4
16,7,2,0,1,2
16,7,0,0,1,3
16,7,1,0,1,4
16,7,2,0,1,2
16,7,0,0,1,3
16,7,1,0,1,4
16,7,2,0,1,2
16,7,0,0,1,3
16,7,1,1,1,4
16,7,2,1,1,4
16,7,3,1,1,4
16,7,4,1,1,4
16,7,5,1,1,1
16,7,0,1,1,3
16,7,1,0,1,4
16,7,2,0,1,2
16,7,0,0,1,3
16,7,1,0,1,4
16,7,2,0,1,2
16,7,0,0,1,3
16,7,1,1,1,4
16,7,2,1,1,4
16,7,3,1,1,4
16,7,4,1,1,4
16,7,5,1,1,1
16,7,0,1,1,3
16,7,1,1,1,4
16,7,2,1,1,4
16,7,3,1,1,4
16,7,4,1,1,4
16,7,5,1,1,1
16,7,0,1,1,3
16,7,1,1,1,4
16,7,2,1,1,4
16,7,3,1,1,4
16,7,4,1,1,4
16,7,5,1,1,1
16,7,0,1,1,3
16,7,1,1,1,4
16,7,2,1,1,4
16,7,3,1,1,4
16,7,4,1,1,4
16,7,5,1,1,1
16,7,0,1,1,3
16,7,1,1,1,4
16,7,2,1,1,4
16,7,3,1,1,4
16,7,4,1,1,4
16,7,5,1,1,1
16,7,0,1,1,3
16,7,1,1,1,4
16,7,2,1,1,4
16,7,3,1,1,4
16,7,4,1,1,4
16,7,5,1,1,1
16,7,0,1,1,3
16,7,1,1,1,4
16,7,2,1,1,4
16,7,3,1,1,4
16,8,0,0,1,3
16,8,1,0,1,4
16,8,2,0,1,2
16,8,0,0,0,2
16,8,0,0,1,3
16,8,1,1,1,4
16,8,2,1,1,4
16,8,3,1,1,4
16,8,4,1,1,4
16,8,5,1,1,1
16,8,0,1,1,3
16,8,1,1,1,4
16,8,2,1,1,4
16,8,3,1,1,4
16,8,4,1,1,4
16,8,5,1,1,1
16,8,0,1,0,1
16,8,0,1,1,3
16,8,1,0,1,4
16,8,2,0,1,2
16,8,0,0,1,3
16,8,1,0,1,4
16,8,2,0,1,2
16,8,0,0,0,2
16,8,0,0,1,3
16,8,1,0,1,4
16,8,2,0,1,2
16,8,0,0,0,2
16,8,0,0,0,2
16,8,0,0,1,3
16,8,1,0,1,4
16,8,2,0,1,2
16,8,0,0,1,3
16,8,1,0,1,4
16,8,2,0,1,2
16,8,0,0,1,3
16,8,1,0,1,4
16,8,2,0,1,2
16,8,0,0,0,2
16,8,0,0,1,3
16,8,1,1,1,4
16,8,2,1,1,4
16,8,3,1,1,4
16,8,4,1,1,4
16,8,5,1,1,1
16,8,0,1,1,3
16,8,1,1,1,4
16,8,2,1,1,4
16,8,3,1,1,4
16,8,4,1,1,4
16,8,5,1,1,1
16,8,0,1,1,3
16,8,1,1,1,4
16,8,2,1,1,4
16,8,3,1,1,4
16,8,4,1,1,4
16,8,5,1,1,1
16,8,0,1,1,3
16,8,1,0,1,4
16,8,2,0,1,2
16,8,0,0,1,3
16,8,1,0,1,4
16,8,2,0,1,2
16,8,0,0,1,3
16,8,1,0,1,4
16,8,2,0,1,2
16,8,0,0,1,3
16,8,1,0,1,4
16,8,2,0,1,2
16,8,0,0,1,3
16,8,1,0,1,4
16,8,2,0,1,2
16,8,0,0,1,3
16,8,1,0,1,4
16,8,2,0,1,2
16,8,0,0,1,3
16,8,1,1,1,4
16,8,2,1,1,4
16,8,3,1,1,4
16,8,4,1,1,4
16,8,5,1,1,1
16,8,0,1,1,3
16,8,1,1,1,4
16,8,2,1,1,4
16,8,3,1,1,4
16,8,4,1,1,4
16,8,5,1,1,1
16,8,0,1,0,1
16,8,0,1,0,1
16,8,0,1,0,1
16,8,0,1,1,3
16,8,1,1,1,4
16,8,2,1,1,4
16,8,3,1,1,4
16,8,4,1,1,4
16,8,5,1,1,1
16,8,0,1,1,3
16,8,1,1,1,4
16,8,2,1,1,4
16,8,3,1,1,4
16,9,0,0,1,3
16,9,1,0,1,4
16,9,2,0,1,2
16,9,0,0,1,3
16,9,1,1,1,4
16,9,2,1,1,4
16,9,3,1,1,4
16,9,4,1,1,4
16,9,5,1,1,1
16,9,0,1,1,3
16,9,1,0,1,4
16,9,2,0,1,2
16,9,0,0,0,2
16,9,0,0,1,3
16,9,1,0,1,4
16,9,2,0,1,2
16,9,0,0,1,3
16,9,1,1,1,4
16,9,2,1,1,4
16,9,3,1,1,4
16,9,4,1,1,4
16,9,5,1,1,1
16,9,0,1,1,3
16,9,1,1,1,4
16,9,2,1,1,4
16,9,3,1,1,4
16,9,4,1,1,4
16,9,5,1,1,1
16,9,0,1,0,1
16,9,0,1,0,1
16,9,0,1,1,3
16,9,1,1,1,4
16,9,2,1,1,4
16,9,3,1,1,4
16,9,4,1,1,4
16,9,5,1,1,1
16,9,0,1,1,3
16,9,1,1,1,4
16,9,2,1,1,4
16,9,3,1,1,4
16,9,4,1,1,4
16,9,5,1,1,1
16,9,0,1,1,3
16,9,1,1,1,4
16,9,2,1,1,4
16,9,3,1,1,4
16,9,4,1,1,4
16,9,5,1,1,1
16,9,0,1,1,3
16,9,1,0,1,4
16,9,2,0,1,2
16,9,0,0,0,2
16,9,0,0,0,2
16,9,0,0,1,3
16,9,1,0,1,4
16,9,2,0,1,2
16,9,0,0,0,2
16,9,0,0,1,3
16,9,1,1,1,4
16,9,2,1,1,4
16,9,3,1,1,4
16,9,4,1,1,4
16,9,5,1,1,1
16,9,0,1,1,3
16,9,1,1,1,4
16,9,2,1,1,4
16,9,3,1,1,4
16,9,4,1,1,4
16,9,5,1,1,1
16,9,0,1,1,3
16,9,1,0,1,4
16,9,2,0,1,2
16,9,0,0,0,2
16,9,0,0,1,3
16,9,1,0,1,4
16,9,2,0,1,2
16,9,0,0,0,2
16,9,0,0,1,3
16,9,1,1,1,4
16,9,2,1,1,4
16,9,3,1,1,4
16,9,4,1,1,4
16,9,5,1,1,1
16,9,0,1,1,3
16,9,1,1,1,4
16,9,2,1,1,4
16,9,3,1,1,4
16,9,4,1,1,4
16,9,5,1,1,1
16,9,0,1,1,3
16,9,1,1,1,4
16,9,2,1,1,4
16,9,3,1,1,4
16,9,4,1,1,4
16,9,5,1,1,1
16,9,0,1,1,3
16,9,1,0,1,4
16,9,2,0,1,2
16,9,0,0,1,3
16,9,1,0,1,4
16,10,0,0,1,3
16,10,1,1,1,4
16,10,2,1,1,4
16,10,3,1,1,4
16,10,4,1,1,4
16,10,5,1,1,1
16,10,0,1,1,3
16,10,1,1,1,4
16,10,2,1,1,4
16,10,3,1,1,4
16,10,4,1,1,4
16,10,5,1,1,1
16,10,0,1,1,3
16,10,1,1,1,4
16,10,2,1,1,4
16,10,3,1,1,4
16,10,4,1,1,4
16,10,5,1,1,1
16,10,0,1,1,3
16,10,1,1,1,4
16,10,2,1,1,4
16,10,3,1,1,4
16,10,4,1,1,4
16,10,5,1,1,1
16,10,0,1,1,3
16,10,1,0,1,4
16,10,2,0,1,2
16,10,0,0,1,3
16,10,1,1,1,4
16,10,2,1,1,4
16,10,3,1,1,4
16,10,4,1,1,4
16,10,5,1,1,1
16,10,0,1,1,3
16,10,1,1,1,4
16,10,2,1,1,4
16,10,3,1,1,4
16,10,4,1,1,4
16,10,5,1,1,1
16,10,0,1,1,3
16,10,1,1,1,4
16,10,2,1,1,4
16,10,3,1,1,4
16,10,4,1,1,4
16,10,5,1,1,1
16,10,0,1,1,3
16,10,1,1,1,4
16,10,2,1,1,4
16,10,3,1,1,4
16,10,4,1,1,4
16,10,5,1,1,1
16,10,0,1,1,3
16,10,1,1,1,4
16,10,2,1,1,4
16,10,3,1,1,4
16,10,4,1,1,4
16,10,5,1,1,1
16,10,0,1,1,3
16,10,1,1,1,4
16,10,2,1,1,4
16,10,3,1,1,4
16,10,4,1,1,4
16,10,5,1,1,1
16,10,0,1,1,3
16,10,1,1,1,4
16,10,2,1,1,4
16,10,3,1,1,4
16,10,4,1,1,4
16,10,5,1,1,1
16,10,0,1,1,3
16,10,1,0,1,4
16,10,2,0,1,2
16,10,0,0,1,3
16,10,1,0,1,4
16,10,2,0,1,2
16,10,0,0,0,2
16,10,0,0,0,2
16,10,0,0,1,3
16,10,1,1,1,4
16,10,2,1,1,4
16,10,3,1,1,4
16,10,4,1,1,4
16,10,5,1,1,1
16,10,0,1,1,3
16,10,1,1,1,4
16,10,2,1,1,4
16,10,3,1,1,4
16,10,4,1,1,4
16,10,5,1,1,1
16,10,0,1,1,3
16,10,1,0,1,4
16,10,2,0,1,2
16,10,0,0,0,2
16,10,0,0,1,3
16,10,1,0,1,4
16,10,2,0,1,2
16,10,0,0,0,2
16,10,0,0,1,3
16,10,1,0,1,4
16,10,2,0,1,2
16,11,0,0,1,3
16,11,1,0,1,4
16,11,2,0,1,2
16,11,0,0,1,3
16,11,1,1,1,4
16,11,2,1,1,4
16,11,3,1,1,4
16,11,4,1,1,4
16,11,5,1,1,1
16,11,0,1,1,3
16,11,1,1,1,4
16,11,2,1,1,4
16,11,3,1,1,4
16,11,4,1,1,4
16,11,5,1,1,1
16,11,0,1,1,3
16,11,1,1,1,4
16,11,2,1,1,4
16,11,3,1,1,4
16,11,4,1,1,4
16,11,5,1,1,1
16,11,0,1,1,3
16,11,1,1,1,4
16,11,2,1,1,4
16,11,3,1,1,4
16,11,4,1,1,4
16,11,5,1,1,1
16,11,0,1,1,3
16,11,1,1,1,4
16,11,2,1,1,4
16,11,3,1,1,4
16,11,4,1,1,4
16,11,5,1,1,1
16,11,0,1,0,1
16,11,0,1,1,3
16,11,1,0,1,4
16,11,2,0,1,2
16,11,0,0,1,3
16,11,1,0,1,4
16,11,2,0,1,2
16,11,0,0,0,2
16,11,0,0,0,2
16,11,0,0,1,3
16,11,1,1,1,4
16,11,2,1,1,4
16,11,3,1,1,4
16,11,4,1,1,4
16,11,5,1,1,1
16,11,0,1,1,3
16,11,1,1,1,4
16,11,2,1,1,4
16,11,3,1,1,4
16,11,4,1,1,4
16,11,5,1,1,1
16,11,0,1,1,3
16,11,1,1,1,4
16,11,2,1,1,4
16,11,3,1,1,4
16,11,4,1,1,4
16,11,5,1,1,1
16,11,0,1,1,3
16,11,1,0,1,4
16,11,2,0,1,2
16,11,0,0,1,3
16,11,1,0,1,4
16,11,2,0,1,2
16,11,0,0,0,2
16,11,0,0,1,3
16,11,1,0,1,4
16,11,2,0,1,2
16,11,0,0,0,2
16,11,0,0,1,3
16,11,1,1,1,4
16,11,2,1,1,4
16,11,3,1,1,4
16,11,4,1,1,4
16,11,5,1,1,1
16,11,0,1,0,1
16,11,0,1,0,1
16,11,0,1,0,1
16,11,0,1,1,3
16,11,1,1,1,4
16,11,2,1,1,4
16,11,3,1,1,4
16,11,4,1,1,4
16,11,5,1,1,1
16,11,0,1,1,3
16,11,1,1,1,4
16,11,2,1,1,4
16,11,3,1,1,4
16,11,4,1,1,4
16,11,5,1,1,1
16,11,0,1,1,3
16,11,1,1,1,4
16,11,2,1,1,4
16,11,3,1,1,4
16,11,4,1,1,4
16,11,5,1,1,1
16,11,0,1,1,3
16,11,1,1,1,4
16,12,0,0,1,3
16,12,1,1,1,4
16,12,2,1,1,4
16,12,3,1,1,4
16,12,4,1,1,4
16,12,5,1,1,1
16,12,0,1,1,3
16,12,1,1,1,4
16,12,2,1,1,4
16,12,3,1,1,4
16,12,4,1,1,4
16,12,5,1,1,1
16,12,0,1,1,3
16,12,1,1,1,4
16,12,2,1,1,4
16,12,3,1,1,4
16,12,4,1,1,4
16,12,5,1,1,1
16,12,0,1,0,1
16,12,0,1,0,1
16,12,0,1,0,1
16,12,0,1,1,3
16,12,1,1,1,4
16,12,2,1,1,4
16,12,3,1,1,4
16,12,4,1,1,4
16,12,5,1,1,1
16,12,0,1,0,1
16,12,0,1,0,1
16,12,0,1,0,1
16,12,0,1,0,1
16,12,0,1,0,1
16,12,0,1,1,3
16,12,1,1,1,4
16,12,2,1,1,4
16,12,3,1,1,4
16,12,4,1,1,4
16,12,5,1,1,1
16,12,0,1,1,3
16,12,1,1,1,4
16,12,2,1,1,4
16,12,3,1,1,4
16,12,4,1,1,4
16,12,5,1,1,1
16,12,0,1,1,3
16,12,1,0,1,4
16,12,2,0,1,2
16,12,0,0,0,2
16,12,0,0,1,3
16,12,1,0,1,4
16,12,2,0,1,2
16,12,0,0,0,2
16,12,0,0,1,3
16,12,1,1,1,4
16,12,2,1,1,4
16,12,3,1,1,4
16,12,4,1,1,4
16,12,5,1,1,1
16,12,0,1,1,3
16,12,1,1,1,4
16,12,2,1,1,4
16,12,3,1,1,4
16,12,4,1,1,4
16,12,5,1,1,1
16,12,0,1,1,3
16,12,1,1,1,4
16,12,2,1,1,4
16,12,3,1,1,4
16,12,4,1,1,4
16,12,5,1,1,1
16,12,0,1,1,3
16,12,1,0,1,4
16,12,2,0,1,2
16,12,0,0,1,3
16,12,1,0,1,4
16,12,2,0,1,2
16,12,0,0,1,3
16,12,1,1,1,4
16,12,2,1,1,4
16,12,3,1,1,4
16,12,4,1,1,4
16,12,5,1,1,1
16,12,0,1,1,3
16,12,1,1,1,4
16,12,2,1,1,4
16,12,3,1,1,4
16,12,4,1,1,4
16,12,5,1,1,1
16,12,0,1,0,1
16,12,0,1,1,3
16,12,1,1,1,4
16,12,2,1,1,4
16,12,3,1,1,4
16,12,4,1,1,4
16,12,5,1,1,1
16,12,0,1,1,3
16,12,1,0,1,4
16,12,2,0,1,2
16,12,0,0,1,3
16,12,1,0,1,4
16,13,0,0,1,3
16,13,1,0,1,4
16,13,2,0,1,2
16,13,0,0,0,2
16,13,0,0,1,3
16,13,1,1,1,4
16,13,2,1,1,4
16,13,3,1,1,4
16,13,4,1,1,4
16,13,5,1,1,1
16,13,0,1,1,3
16,13,1,0,1,4
16,13,2,0,1,2
16,13,0,0,0,2
16,13,0,0,0,2
16,13,0,0,1,3
16,13,1,0,1,4
16,13,2,0,1,2
16,13,0,0,0,2
16,13,0,0,1,3
16,13,1,1,1,4
16,13,2,1,1,4
16,13,3,1,1,4
16,13,4,1,1,4
16,13,5,1,1,1
16,13,0,1,1,3
16,13,1,0,1,4
16,13,2,0,1,2
16,13,0,0,0,2
16,13,0,0,0,2
16,13,0,0,0,2
16,13,0,0,0,2
16,13,0,0,0,2
16,13,0,0,1,3
16,13,1,1,1,4
16,13,2,1,1,4
16,13,3,1,1,4
16,13,4,1,1,4
16,13,5,1,1,1
16,13,0,1,1,3
16,13,1,1,1,4
16,13,2,1,1,4
16,13,3,1,1,4
16,13,4,1,1,4
16,13,5,1,1,1
16,13,0,1,1,3
16,13,1,1,1,4
16,13,2,1,1,4
16,13,3,1,1,4
16,13,4,1,1,4
16,13,5,1,1,1
16,13,0,1,1,3
16,13,1,1,1,4
16,13,2,1,1,4
16,13,3,1,1,4
16,13,4,1,1,4
16,13,5,1,1,1
16,13,0,1,0,1
16,13,0,1,0,1
16,13,0,1,1,3
16,13,1,1,1,4
16,13,2,1,1,4
16,13,3,1,1,4
16,13,4,1,1,4
16,13,5,1,1,1
16,13,0,1,1,3
16,13,1,1,1,4
16,13,2,1,1,4
16,13,3,1,1,4
16,13,4,1,1,4
16,13,5,1,1,1
16,13,0,1,1,3
16,13,1,1,1,4
16,13,2,1,1,4
16,13,3,1,1,4
16,13,4,1,1,4
16,13,5,1,1,1
16,13,0,1,1,3
16,13,1,1,1,4
16,13,2,1,1,4
16,13,3,1,1,4
16,13,4,1,1,4
16,13,5,1,1,1
16,13,0,1,0,1
16,13,0,1,1,3
16,13,1,1,1,4
16,13,2,1,1,4
16,13,3,1,1,4
16,13,4,1,1,4
16,13,5,1,1,1
16,13,0,1,1,3
16,13,1,1,1,4
16,13,2,1,1,4
16,13,3,1,1,4
16,13,4,1,1,4
16,13,5,1,1,1
16,13,0,1,1,3
16,13,1,1,1,4
16,13,2,1,1,4
16,13,3,1,1,4
16,14,0,0,1,3
16,14,1,0,1,4
16,14,2,0,1,2
16,14,0,0,1,3
16,14,1,0,1,4
16,14,2,0,1,2
16,14,0,0,1,3
16,14,1,1,1,4
16,14,2,1,1,4
16,14,3,1,1,4
16,14,4,1,1,4
16,14,5,1,1,1
16,14,0,1,1,3
16,14,1,1,1,4
16,14,2,1,1,4
16,14,3,1,1,4
16,14,4,1,1,4
16,14,5,1,1,1
16,14,0,1,1,3
16,14,1,1,1,4
16,14,2,1,1,4
16,14,3,1,1,4
16,14,4,1,1,4
16,14,5,1,1,1
16,14,0,1,1,3
16,14,1,1,1,4
16,14,2,1,1,4
16,14,3,1,1,4
16,14,4,1,1,4
16,14,5,1,1,1
16,14,0,1,1,3
16,14,1,1,1,4
16,14,2,1,1,4
16,14,3,1,1,4
16,14,4,1,1,4
16,14,5,1,1,1
16,14,0,1,1,3
16,14,1,1,1,4
16,14,2,1,1,4
16,14,3,1,1,4
16,14,4,1,1,4
16,14,5,1,1,1
16,14,0,1,1,3
16,14,1,1,1,4
16,14,2,1,1,4
16,14,3,1,1,4
16,14,4,1,1,4
16,14,5,1,1,1
16,14,0,1,1,3
16,14,1,1,1,4
16,14,2,1,1,4
16,14,3,1,1,4
16,14,4,1,1,4
16,14,5,1,1,1
16,14,0,1,1,3
16,14,1,0,1,4
16,14,2,0,1,2
16,14,0,0,1,3
16,14,1,0,1,4
16,14,2,0,1,2
16,14,0,0,0,2
16,14,0,0,0,2
16,14,0,0,1,3
16,14,1,0,1,4
16,14,2,0,1,2
16,14,0,0,1,3
16,14,1,1,1,4
16,14,2,1,1,4
16,14,3,1,1,4
16,14,4,1,1,4
16,14,5,1,1,1
16,14,0,1,1,3
16,14,1,0,1,4
16,14,2,0,1,2
16,14,0,0,1,3
16,14,1,0,1,4
16,14,2,0,1,2
16,14,0,0,1,3
16,14,1,0,1,4
16,14,2,0,1,2
16,14,0,0,1,3
16,14,1,0,1,4
16,14,2,0,1,2
16,14,0,0,0,2
16,14,0,0,1,3
16,14,1,0,1,4
